Diagnostics/StepsInEval,Diagnostics/TrajsInEval,Diagnostics/CumEvalTime,Diagnostics/CumTrainTime,Diagnostics/Iteration,Diagnostics/CumTime (s),Diagnostics/CumSteps,Diagnostics/CumCompletedTrajs,Diagnostics/CumUpdates,Diagnostics/StepsPerSecond,Diagnostics/UpdatesPerSecond,Diagnostics/ReplayRatio,Diagnostics/CumReplayRatio,LengthAverage,LengthStd,LengthMedian,LengthMin,LengthMax,ReturnAverage,ReturnStd,ReturnMedian,ReturnMin,ReturnMax,NonzeroRewardsAverage,NonzeroRewardsStd,NonzeroRewardsMedian,NonzeroRewardsMin,NonzeroRewardsMax,DiscountedReturnAverage,DiscountedReturnStd,DiscountedReturnMedian,DiscountedReturnMin,DiscountedReturnMax,GameScoreAverage,GameScoreStd,GameScoreMedian,GameScoreMin,GameScoreMax,lossAverage,lossStd,lossMedian,lossMin,lossMax,gradNormAverage,gradNormStd,gradNormMedian,gradNormMin,gradNormMax,tdAbsErrAverage,tdAbsErrStd,tdAbsErrMedian,tdAbsErrMin,tdAbsErrMax
0,0,7315.223890781403,20678.7294986248,116749,27993.953389406204,467000,395,116500,23.001293276546814,5.750323319136704,8.0,7.982869379014989,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0032542748071718963,0.0024570880351100248,0.0025437293807044625,0.0005654367851093411,0.020137974992394447,0.08543112992336489,0.04117310475325592,0.07428976330929443,0.03307743982492119,0.3063263166976279,0.04744445,0.061528455,0.027880348,2.3156404e-05,0.656244
0,0,7331.045913696289,20722.329206705093,116999,28053.375120401382,468000,396,116750,22.93593338190324,5.73398334547581,8.0,7.982905982905983,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0030183784372638913,0.0023134071671544448,0.0023246947675943375,0.000339875346980989,0.012148472480475903,0.07822990052695533,0.03801481868991825,0.06975291608493228,0.01895333422814292,0.3130253437794745,0.04718762,0.06446702,0.028533116,8.8483095e-05,0.78588915
0,0,7346.898317098618,20765.86948633194,117249,28112.767803430557,469000,396,117000,22.96723880899043,5.741809702247608,8.0,7.982942430703624,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0028483392621856183,0.0022430725803506348,0.002285272814333439,0.0005360613577067852,0.017044277861714363,0.07635008166637607,0.038281285376646136,0.06727836676347426,0.027170382419479024,0.3518912369376002,0.04698799,0.0646153,0.026693031,1.513958e-05,0.55531704
0,0,7362.732260942459,20809.38186097145,117499,28172.11412191391,470000,397,117250,22.981967963935414,5.7454919909838535,8.0,7.982978723404256,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002937198552303016,0.0022648616185698446,0.002307668561115861,0.0003468603827059269,0.017046397551894188,0.0748447619225831,0.034237130251579366,0.06539397202637282,0.023536640196923725,0.29162576941699425,0.043525748,0.05058921,0.028868183,7.253885e-05,0.47853056
0,0,7378.556029081345,20852.885529756546,117749,28231.44155883789,471000,397,117500,22.986567062652192,5.746641765663048,8.0,7.983014861995754,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0034162492516916247,0.0025869021655395203,0.002695602481253445,0.0004259114502929151,0.01788250356912613,0.0870682277952013,0.03987119669372425,0.07729700721003199,0.02832518586916287,0.278346034878143,0.050504006,0.06355291,0.029306129,5.2690506e-05,0.6640996
2678,3,7394.402718305588,20896.421434164047,117999,28290.824152469635,472000,398,117750,22.969546943136443,5.742386735784111,8.0,7.983050847457627,892.6666666666666,0.4714045207910317,893.0,892,893,-21.0,0.0,-21.0,-21.0,-21.0,21.0,0.0,21.0,21,21,-0.8521241071902338,0.0040439109705151235,-0.8492646303204678,-0.8578430609297656,-0.8492646303204678,-21.0,0.0,-21.0,-21.0,-21.0,0.003480367526644841,0.002654265502296235,0.0027916388353332877,0.0005943079013377428,0.017420563846826553,0.08841533951648164,0.0440505360302791,0.07633899313902393,0.029798585727824307,0.30165268030389114,0.046993673,0.05935956,0.028935894,6.28829e-05,0.666397
0,0,7410.2309556007385,20939.920721292496,118249,28350.151676893234,473000,399,118000,22.988882485524712,5.747220621381178,8.0,7.983086680761099,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0033866720332298428,0.002590455216959547,0.0026367282262071967,0.0006578938337042928,0.01938716135919094,0.0857516690650467,0.03689625356498516,0.07831193260599717,0.027903502183923217,0.2244928362055223,0.04822219,0.06373177,0.02831532,2.9206276e-06,0.6990951
0,0,7426.0304481983185,20983.529084444046,118499,28409.559532642365,474000,400,118250,22.931381224393643,5.732845306098411,8.0,7.9831223628691985,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.002997235316084698,0.0024964551995213,0.002175753004848957,0.0005095293163321912,0.01827048696577549,0.07983509161645229,0.039486028192010865,0.06837710430793544,0.02656224798302554,0.28000581219986614,0.042384658,0.053232804,0.026576579,3.2633543e-05,0.5569912
0,0,7441.861274719238,21027.140607595444,118749,28469.001882314682,475000,400,118500,22.929719664422016,5.732429916105504,8.0,7.983157894736842,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003400034316116944,0.002421788238517907,0.002507008844986558,0.0005236900178715587,0.013033577241003513,0.08825829792476993,0.04378723082772782,0.07456443800738514,0.0300986836944473,0.34419507152552536,0.049172547,0.06401358,0.029994354,3.5881996e-05,0.6638206
0,0,7457.681214332581,21070.687966108322,118999,28528.369180440903,476000,401,118750,22.963505345663304,5.740876336415826,8.0,7.983193277310924,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003691345041268505,0.002978880557198743,0.0028189916629344225,0.0004448032414074987,0.02203560620546341,0.09230623594291582,0.044074439025082485,0.08155264041662272,0.026713949065580184,0.3866566688682364,0.053638484,0.08144633,0.0282121,5.9604645e-05,0.8564687
0,0,7473.49725818634,21114.160653352737,119249,28587.657911539078,477000,401,119000,23.002948825724246,5.750737206431062,8.0,7.983228511530398,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0036957214809954166,0.0031745243561283887,0.002828185213729739,0.0006010638899169862,0.017908211797475815,0.09025898180646486,0.04336567597386597,0.07999059629209088,0.02970316852616729,0.28310616923301557,0.051991563,0.06965732,0.030573107,7.504225e-05,0.879933
0,0,7489.304038763046,21157.60877251625,119499,28646.912811279297,478000,402,119250,23.015956024162698,5.753989006040674,8.0,7.98326359832636,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0033453509686514737,0.002978098576078728,0.0024026173632591963,0.0006181995267979801,0.02623542584478855,0.08819062323084634,0.04747774656193025,0.07872013004102577,0.033067268466474196,0.39678063970207417,0.046828475,0.060991414,0.028625786,6.094575e-05,0.6874078
0,0,7505.1098091602325,21201.145328998566,119749,28706.2551381588,479000,403,119500,22.969202913560903,5.742300728390226,8.0,7.98329853862213,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0029499399948399513,0.0022101543187504954,0.002273662365041673,0.0004927421687170863,0.012326542288064957,0.08358021858994615,0.04923989913023305,0.07113801992610783,0.026665513531614605,0.4722317944083652,0.04460658,0.05883424,0.027561307,2.3633242e-05,0.6414885
0,0,7520.910039424896,21244.87299966812,119999,28765.783039093018,480000,403,119750,22.86881475020406,5.717203687551015,8.0,7.983333333333333,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0030651619601994753,0.0024312825544528702,0.002248136210255325,0.0005060008843429387,0.016078311949968338,0.08035611230881468,0.038401000298453745,0.06955019937123962,0.021787947684477182,0.22779641874078904,0.047653027,0.062035475,0.026820675,2.1643937e-05,0.566844
0,0,7536.715409755707,21288.532945632935,120249,28825.24835538864,481000,404,120000,22.904288539567315,5.726072134891829,8.0,7.983367983367984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0033244875119999052,0.0026126692097473577,0.0023251869715750217,0.000513072416651994,0.017840363085269928,0.08458564344065785,0.04212309910626473,0.07092955591602743,0.02659512965508613,0.25020536226831713,0.046498157,0.058828402,0.026692078,2.861023e-05,0.49901146
0,0,7552.51486992836,21332.145048856735,120499,28884.659918785095,482000,405,120250,22.929414682625644,5.732353670656411,8.0,7.983402489626556,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003494888674467802,0.003312301696381904,0.0024122707545757294,0.0005407266435213387,0.020941240713000298,0.08787880363709193,0.049277685293051716,0.07212324579200184,0.029547015598809526,0.3911370472048329,0.045647312,0.06469522,0.025312275,2.1770597e-05,0.5578154
0,0,7568.331806898117,21375.65297603607,120749,28943.98478293419,483000,405,120500,22.984317222883817,5.746079305720954,8.0,7.98343685300207,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003029251171275973,0.002624447992889791,0.0020797867327928543,0.00043378822738304734,0.018612850457429886,0.08121910393397408,0.044471182459430006,0.06716674796164332,0.028717681556031972,0.29060723212840717,0.041896425,0.057150032,0.024853252,4.839897e-05,0.72193074
0,0,7584.153178215027,21419.209944486618,120999,29003.363122701645,484000,406,120750,22.95843892660667,5.739609731651668,8.0,7.983471074380165,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003330691231414676,0.0028058104556788212,0.0024958886206150055,0.0005403527757152915,0.02037758380174637,0.08545419912331526,0.0440010857381152,0.07495651291646961,0.025170017617134156,0.2973917788691462,0.048667166,0.06936849,0.028035551,4.068017e-05,0.8017074
0,0,7599.986960411072,21462.720633268356,121249,29062.707593679428,485000,406,121000,22.982858419370885,5.745714604842721,8.0,7.983505154639175,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0034895980425644667,0.0029818453001652307,0.0024756889324635267,0.0005379194626584649,0.020550886169075966,0.08765789112878855,0.04776197489438334,0.07540787639007024,0.027472236951028073,0.39490493104591096,0.04642012,0.065132864,0.027248695,0.00010848045,0.7264321
0,0,7615.805168390274,21506.22607278824,121499,29122.031241178513,486000,407,121250,22.985631475875447,5.746407868968862,8.0,7.983539094650205,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003956726359669119,0.0033217230655123962,0.0030065173050388694,0.0003776879166252911,0.024123741313815117,0.09527709096443232,0.05249884705277204,0.08155667581668555,0.026166032296048688,0.3499829338986384,0.05180282,0.07480243,0.029268295,2.0682812e-05,0.7894926
0,0,7631.721528291702,21549.698920965195,121749,29181.420449256897,487000,408,121500,23.0028636708941,5.750715917723525,8.0,7.983572895277208,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0036184524949640037,0.0027662140854629496,0.0027433704817667603,0.0005313873407430947,0.018440067768096924,0.0905196994939201,0.04301955938011788,0.07943645015094816,0.0316551662380351,0.28367642712596647,0.053920243,0.08016548,0.029078633,7.688999e-05,1.0
0,0,7647.542007684708,21593.199146032333,121999,29240.74115371704,488000,408,121750,22.988386806196754,5.7470967015491885,8.0,7.983606557377049,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0037541457251645625,0.0034314286716859268,0.0029171869391575456,0.0006889895303174853,0.0358089804649353,0.08932910823354345,0.04314598356692905,0.08063220540573934,0.030100222360201188,0.3722531071082098,0.04966687,0.06694877,0.029654264,5.2452087e-05,0.731527
0,0,7663.376864910126,21636.822604179382,122249,29300.199469089508,489000,409,122000,22.923446294173452,5.730861573543363,8.0,7.983640081799591,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00389450022787787,0.0035322135659390363,0.0028174705803394318,0.0007496124599128962,0.024012405425310135,0.09449601987790032,0.051134666534418706,0.08280932221079793,0.033420641762334585,0.48840606294770605,0.052016236,0.07272257,0.028990269,7.748604e-07,0.6907632
0,0,7679.2199630737305,21680.236446857452,122499,29359.456409931183,490000,409,122250,23.03412778765923,5.7585319469148075,8.0,7.983673469387755,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00391259588371031,0.0032673870523867,0.0029557193629443645,0.0005287175881676376,0.0238595400005579,0.0899638246462853,0.04253224090560013,0.07961173642323903,0.024578473982999373,0.2848386210692003,0.050824847,0.07528068,0.027793378,5.3033233e-05,0.86218745
0,0,7695.057251214981,21723.56696152687,122749,29418.62421274185,491000,410,122500,23.078424238191122,5.7696060595477805,8.0,7.9837067209775965,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0038728038946865126,0.0030536442892876428,0.0029474423499777913,0.0003809521731454879,0.019387779757380486,0.09186497344894486,0.04457453846002211,0.08067516152281967,0.025158592147394007,0.27405720662249733,0.050132424,0.07090445,0.030167535,0.00035899878,0.7723196
0,0,7710.915154457092,21767.00818514824,122999,29477.92333960533,492000,411,122750,23.019609408702465,5.754902352175616,8.0,7.983739837398374,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003620161408558488,0.0026847380460509793,0.002691873931325972,0.0006637242040596902,0.01601569540798664,0.08673079735857621,0.03993467851369387,0.0760037513786299,0.02539891300514212,0.23607487336550123,0.045709662,0.055064004,0.02815932,5.9187412e-05,0.48330864
0,0,7726.736525058746,21810.51397919655,123249,29537.250504255295,493000,411,123000,22.985444166117016,5.746361041529254,8.0,7.983772819472617,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004022485986351967,0.003627429822391112,0.0026190802454948425,0.000666396168526262,0.022124821320176125,0.09677422902625994,0.05418609524831092,0.08053716116683673,0.028838245270362595,0.457627571446126,0.048909217,0.064397015,0.028059006,1.8179417e-05,0.768076
0,0,7742.591825246811,21854.05588912964,123499,29596.64771437645,494000,412,123250,22.966378864332675,5.741594716083169,8.0,7.983805668016195,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004019471399253234,0.0032951417033460057,0.003022176679223776,0.0005599447758868337,0.02215616963803768,0.10031135953263146,0.055504189327937645,0.08677455200657942,0.02817039691214086,0.42664313129047915,0.055712488,0.08161955,0.031715453,7.763505e-06,0.9033108
0,0,7758.45436000824,21897.35839152336,123749,29655.8127515316,495000,412,123500,23.093353610551794,5.773338402637949,8.0,7.983838383838384,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004045712525257841,0.003229432292741158,0.003024308825843036,0.0006795118097215891,0.020077893510460854,0.10141273375079053,0.05750328882569016,0.09027046077343803,0.03073916555145688,0.4655632726047092,0.052216202,0.06891423,0.032433063,6.559491e-05,0.89306545
0,0,7774.317404508591,21940.693205833435,123999,29715.010610342026,496000,412,123750,23.076134418038443,5.769033604509611,8.0,7.983870967741935,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0034796418526675554,0.0027587204055991277,0.0025342735461890697,0.0007346552447415888,0.01841782219707966,0.08663656060930304,0.039274950009963,0.07603762788049948,0.03610353252583621,0.2602091333689239,0.052454352,0.075734094,0.031762674,1.3947487e-05,0.86110926
0,0,7790.157943487167,21984.29060292244,124249,29774.448546409607,497000,413,124000,22.93714915958148,5.73428728989537,8.0,7.983903420523139,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003681745224399492,0.003243123302493762,0.002804819028824568,0.0004182086559012532,0.023356692865490913,0.08992383464779431,0.04468069238473712,0.07863215447077171,0.023839171271128258,0.3762498136571071,0.049195457,0.070049755,0.028599322,5.066395e-06,0.7652669
0,0,7806.01362490654,22028.119692325592,124499,29834.133317232132,498000,414,124250,22.815897241252603,5.703974310313151,8.0,7.983935742971887,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003437919975025579,0.002806045864533735,0.0024049150524660945,0.0004344191402196884,0.015513327904045582,0.08912245838488675,0.04811794403889075,0.076798364505552,0.0217705658060132,0.39768440616016604,0.050320007,0.067620836,0.030451104,3.349781e-05,0.7961171
0,0,7821.854417800903,22071.796798944473,124749,29893.651216745377,499000,414,124500,22.89528948714082,5.723822371785205,8.0,7.9839679358717435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003355744822183624,0.0027514345498495353,0.002464140998199582,0.00047472352162003517,0.01524403877556324,0.08734082039239878,0.050003366062004645,0.07160640336827534,0.0254131473635398,0.4273251667652164,0.046543803,0.069932416,0.027730584,2.8550625e-05,0.93938154
0,0,7837.697755098343,22115.367253541946,124999,29953.06500864029,500000,415,124750,22.951332714761133,5.737833178690283,8.0,7.984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0034061427465640007,0.003189840748025687,0.0023688582004979253,0.000557548482902348,0.023692496120929718,0.08270511586764363,0.04692646256230961,0.07029682385365438,0.026631277517324567,0.4701693426692702,0.050361723,0.06334554,0.03125356,1.7881393e-06,0.85742676
0,0,7853.53160238266,22158.880271673203,125249,30012.411874055862,501000,415,125000,22.981628095378746,5.745407023844686,8.0,7.984031936127744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003330605998518877,0.002552990703103445,0.002646464272402227,0.00034633977338671684,0.02347095124423504,0.08555635800097691,0.0399190478860386,0.07462991463014572,0.02324638955401741,0.2881316986201206,0.04836804,0.06193737,0.027674705,2.592802e-05,0.69800663
0,0,7869.358079910278,22202.398101091385,125499,30071.756181001663,502000,416,125250,22.97908726996815,5.744771817492038,8.0,7.98406374501992,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003814618921140209,0.002813216925766856,0.003040152951143682,0.0005327269900590181,0.015659675002098083,0.09241754346289824,0.04620884924262773,0.0829943959474169,0.024246230975414517,0.27918420946643563,0.055283874,0.084387735,0.029346481,6.54459e-05,0.7752695
0,0,7885.197892189026,22245.879782676697,125749,30131.077674865723,503000,417,125500,22.99819058372848,5.74954764593212,8.0,7.9840954274353875,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0033765120988246055,0.0029274872352498555,0.002428278443403542,0.0005546610336750746,0.0193682461977005,0.08443668293691334,0.047086828134549126,0.07229661869782437,0.027390237878399316,0.37760170205035526,0.046633743,0.054755624,0.030412734,5.429983e-05,0.6125164
0,0,7901.06626200676,22289.35870575905,125999,30190.424967765808,504000,417,125750,22.99964969477142,5.749912423692855,8.0,7.984126984126984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0036410300537245348,0.002945118098044284,0.0028443048940971494,0.00043992840801365674,0.019454162567853928,0.08799513892123585,0.04804434684906478,0.07543725387489249,0.024582105135749762,0.29572493330123495,0.047873117,0.059741437,0.028742075,7.897615e-06,0.52559906
0,0,7917.2660756111145,22332.896067380905,126249,30250.16214299202,505000,418,126000,22.968778142449004,5.742194535612251,8.0,7.984158415841584,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0030781488020438703,0.002538437408281969,0.002275501028634608,0.00041754625272005796,0.015939095988869667,0.07903621055849189,0.04147303886576247,0.06819375967175831,0.022645902708695584,0.2715788831610602,0.048058275,0.0709229,0.02933906,3.874302e-05,0.7077867
0,0,7934.42848110199,22380.167139053345,126499,30314.595620155334,506000,419,126250,21.15458703643119,5.288646759107798,8.0,7.984189723320158,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0036958211816381665,0.003168445691035898,0.002744334633462131,0.0005424999981187284,0.02273445576429367,0.08921465099940049,0.05365036967203971,0.07288020377776697,0.027598609373020756,0.40678393009098135,0.051471397,0.09062387,0.026550472,3.4570694e-06,0.99484
0,0,7950.223822116852,22423.861939430237,126749,30374.08576154709,507000,419,126500,22.886018276189404,5.721504569047351,8.0,7.98422090729783,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0036550289364531635,0.003317627680085734,0.0026481986278668046,0.0006115689757280052,0.02333817072212696,0.0881966433997758,0.05131764710384005,0.07284045218434043,0.03084958967115104,0.3168085043509449,0.050918493,0.07819809,0.031965107,0.00028812885,0.9022154
0,0,7966.037888765335,22467.4443962574,126999,30433.482285022736,508000,420,126750,22.945012117277624,5.736253029319406,8.0,7.984251968503937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003528241769876331,0.002877502933199194,0.0027891345089301467,0.0005591073422692716,0.02574695460498333,0.08961541816299283,0.043487070252101155,0.08171874022206907,0.029094332279123794,0.3183417152254681,0.050866373,0.06644306,0.02857633,5.698204e-05,0.5299276
0,0,7981.870658874512,22510.89779639244,127249,30492.768455266953,509000,420,127000,23.013158852754824,5.753289713188706,8.0,7.984282907662083,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.00357586831622757,0.002485534397903263,0.0028805219335481524,0.0005534985102713108,0.01605657860636711,0.08792879520522451,0.043190682256990784,0.07701181284012373,0.03135338812382656,0.3176207178718714,0.051832832,0.07372948,0.030080944,6.1392784e-06,0.75888586
0,0,7997.722777605057,22554.421559095383,127499,30552.14433670044,510000,421,127250,22.975954694569804,5.743988673642451,8.0,7.984313725490196,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003722222819225863,0.0032022449667165357,0.00260262459050864,0.0005946042947471142,0.02446477673947811,0.08719825800905269,0.04034153507506565,0.07446417042879269,0.03008374939587002,0.2418060820553009,0.049294714,0.07249963,0.028167985,6.1392784e-05,0.81426275
0,0,8013.565105438232,22597.78457760811,127749,30611.34968304634,511000,421,127500,23.061125223709414,5.7652813059273536,8.0,7.984344422700587,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0034994958717143162,0.002986299699103556,0.002535462030209601,0.0004439587064553052,0.02185395359992981,0.0873350944090331,0.05188384964489046,0.07367366436748424,0.024416001907001283,0.5075888698172267,0.047605343,0.068512395,0.028925836,9.36985e-05,0.9076466
0,0,8029.394109725952,22641.06996369362,127999,30670.46407341957,512000,422,127750,23.102485398293563,5.775621349573391,8.0,7.984375,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0035264167689019812,0.002726552612066382,0.002587883733212948,0.0004584912967402488,0.014622699469327927,0.08874447271660872,0.04348510315176537,0.0784876389116865,0.02378623668768612,0.27774399784170556,0.045062732,0.056835942,0.026423201,4.4941902e-05,0.48397505
0,0,8045.213876247406,22684.460221767426,128249,30729.67409801483,513000,423,128000,23.04664789729993,5.761661974324983,8.0,7.984405458089668,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.003701952884090133,0.00383412286699328,0.0025745463790372014,0.0003257305652368814,0.04144582524895668,0.09066341153448565,0.054969730836005974,0.07505918698372925,0.01793952702823783,0.36513369477798735,0.04770045,0.07083579,0.026826978,2.3186207e-05,0.86724275
0,0,8061.0479102134705,22728.048119068146,128499,30789.096029281616,514000,423,128250,22.942148209188257,5.735537052297064,8.0,7.98443579766537,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0037171377760823817,0.0032132817922161,0.0025546883698552847,0.0004159259842708707,0.02063417062163353,0.09268559568550765,0.052341227941636405,0.07637669203048406,0.02214004671736571,0.3571001197870776,0.051562622,0.07013623,0.030363902,7.265806e-05,0.70102006
0,0,8076.895442485809,22771.618309736252,128749,30848.51375222206,515000,424,128500,22.951471744006216,5.737867936001554,8.0,7.984466019417476,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.004021635682554915,0.0033856698126115458,0.003074707230553031,0.0006032664678059518,0.022269250825047493,0.0935778993557957,0.04344479906441345,0.08387143753765991,0.028699482265796356,0.27743262878471103,0.049569853,0.069454834,0.027938068,2.6404858e-05,0.7685348
0,0,8092.719339132309,22815.071467399597,128999,30907.790806531906,516000,425,128750,23.01328726780987,5.753321816952467,8.0,7.984496124031008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.0036006939995568248,0.002686348773150398,0.002939281635917723,0.0006968504749238491,0.01690004952251911,0.09040782699914669,0.042796861034490666,0.08262427255846452,0.02756113712258761,0.3396408850935341,0.05000187,0.06596619,0.028558463,2.43783e-05,0.7002248
